Max_length,Year,Lat,Lon,Mean,Standard Dev,Max T
1.5E+01,2.014E+03,5.075E+01,2.5E-01,2.91947241210937E+02,7.70330505563436E-01,2.93245574951172E+02
1.4E+01,2.014E+03,5.075E+01,5E-01,2.91975420270647E+02,6.84476836691347E-01,2.93129364013672E+02
1.4E+01,2.014E+03,5.075E+01,7.5E-01,2.91874581473214E+02,6.48014354724323E-01,2.92947143554688E+02
1.4E+01,2.014E+03,5.075E+01,1E+00,2.91690277099609E+02,6.22065466028246E-01,2.92767944335938E+02
1.1E+01,2.014E+03,5.075E+01,1.25E+00,2.91832009055398E+02,6.17998363272858E-01,2.92792694091797E+02
7E+00,2.014E+03,5.075E+01,1.5E+00,2.92878169468471E+02,1.14575637859183E+00,2.94455780029297E+02
1.7E+01,2.014E+03,5.05E+01,-1.5E+00,2.91890721938189E+02,8.50578149254249E-01,2.93346801757812E+02
1.7E+01,2.014E+03,5.05E+01,-1.25E+00,2.92201317282284E+02,9.2621957263447E-01,2.93683471679688E+02
1.7E+01,2.014E+03,5.05E+01,-1E+00,2.91848862591912E+02,8.00051369029878E-01,2.93067840576172E+02
1.7E+01,2.014E+03,5.05E+01,-7.5E-01,2.91687643612132E+02,7.45949196118876E-01,2.92839141845703E+02
1.7E+01,2.014E+03,5.05E+01,-5E-01,2.91531589283663E+02,6.97155135604283E-01,2.92740112304688E+02
1.7E+01,2.014E+03,5.05E+01,-2.5E-01,2.91367743997013E+02,6.95293747684658E-01,2.92642120361328E+02
1.5E+01,2.014E+03,5.05E+01,0E+00,2.91431699625651E+02,6.59836717516089E-01,2.92653778076172E+02
1.5E+01,2.014E+03,5.05E+01,2.5E-01,2.9142788289388E+02,6.40815260392436E-01,2.92617401123047E+02
1.4E+01,2.014E+03,5.05E+01,5E-01,2.91440941946847E+02,5.89965035160174E-01,2.92517700195312E+02
1.4E+01,2.014E+03,5.05E+01,7.5E-01,2.91377105712891E+02,5.59189586653763E-01,2.92401977539062E+02
7E+00,2.014E+03,5.05E+01,1E+00,2.91958465576172E+02,6.20116809534473E-01,2.92785369873047E+02
7E+00,2.014E+03,5.05E+01,1.25E+00,2.92160378592355E+02,7.73646979091567E-01,2.93201293945312E+02
7E+00,2.014E+03,5.05E+01,1.5E+00,2.93341836111886E+02,1.2922760102787E+00,2.95159393310547E+02
1.7E+01,2.014E+03,5.025E+01,-1.5E+00,2.91207011503332E+02,6.36965561285921E-01,2.92319793701172E+02
1.7E+01,2.014E+03,5.025E+01,-1.25E+00,2.91354845832376E+02,6.52708188161983E-01,2.92524536132812E+02
1.7E+01,2.014E+03,5.025E+01,-1E+00,2.91285149069393E+02,6.28199293782897E-01,2.92424346923828E+02
1.7E+01,2.014E+03,5.025E+01,-7.5E-01,2.91138244628906E+02,5.79071902348583E-01,2.92225463867188E+02
1.4E+01,2.014E+03,5.025E+01,-5E-01,2.91283059256417E+02,5.25644750939258E-01,2.92248748779297E+02
1.4E+01,2.014E+03,5.025E+01,-2.5E-01,2.9130392238072E+02,5.26210040987584E-01,2.92259979248047E+02
1.4E+01,2.014E+03,5.025E+01,0E+00,2.91282575334821E+02,5.35443990952421E-01,2.92262176513672E+02
1.4E+01,2.014E+03,5.025E+01,2.5E-01,2.91345134190151E+02,5.2672033025716E-01,2.92306365966797E+02
1.4E+01,2.014E+03,5.025E+01,5E-01,2.91505606515067E+02,5.32974255100672E-01,2.92496215820312E+02
1.4E+01,2.014E+03,5.025E+01,7.5E-01,2.91671142578125E+02,5.54945697339806E-01,2.92737030029297E+02
7E+00,2.014E+03,5.025E+01,1E+00,2.92187600272042E+02,6.50754490469125E-01,2.93106170654297E+02
7E+00,2.014E+03,5.025E+01,1.25E+00,2.92411324637277E+02,8.40615200746194E-01,2.93638214111328E+02
7E+00,2.014E+03,5.025E+01,1.5E+00,2.93361175537109E+02,1.25863555645982E+00,2.95317596435547E+02
1.7E+01,2.014E+03,5E+01,-1.5E+00,2.9094088565602E+02,4.90582019128846E-01,2.91857299804688E+02
1.1E+01,2.014E+03,5E+01,-1.25E+00,2.91236996737393E+02,4.81075191497312E-01,2.92003051757812E+02
1.1E+01,2.014E+03,5E+01,-1E+00,2.91191617098722E+02,4.62471167217916E-01,2.91961944580078E+02
1.1E+01,2.014E+03,5E+01,-7.5E-01,2.91255346124822E+02,4.87493835277693E-01,2.92086791992188E+02
1.1E+01,2.014E+03,5E+01,-5E-01,2.91379574862393E+02,5.10137120339242E-01,2.92226440429688E+02
7E+00,2.014E+03,5E+01,-2.5E-01,2.91684600830078E+02,3.71865399237392E-01,2.92238006591797E+02
7E+00,2.014E+03,5E+01,0E+00,2.91679983956473E+02,4.16347062964225E-01,2.92304229736328E+02
7E+00,2.014E+03,5E+01,2.5E-01,2.91993508475167E+02,5.71540062454401E-01,2.92888641357422E+02
7E+00,2.014E+03,5E+01,5E-01,2.92129320417132E+02,6.21268366777346E-01,2.93079467773438E+02
7E+00,2.014E+03,5E+01,7.5E-01,2.92874149867467E+02,9.35270696647193E-01,2.94320922851562E+02
5E+00,2.014E+03,5E+01,1E+00,2.93467211914062E+02,9.17068948620411E-01,2.94734008789062E+02
5E+00,2.014E+03,5E+01,1.25E+00,2.93546875E+02,1.09208391626812E+00,2.95022491455078E+02
5E+00,2.014E+03,5E+01,1.5E+00,2.94277526855469E+02,1.36585604787156E+00,2.96151153564453E+02
3E+00,2.015E+03,5.3E+01,-1.5E+00,2.94274627685547E+02,3.13305614465189E+00,2.97244750976562E+02
3E+00,2.015E+03,5.3E+01,-1.25E+00,2.9491401163737E+02,3.06128669585965E+00,2.97971405029297E+02
3E+00,2.015E+03,5.3E+01,-1E+00,2.95468037923177E+02,2.97924470832269E+00,2.98590606689453E+02
3E+00,2.015E+03,5.3E+01,-7.5E-01,2.95637318929036E+02,2.74774419659208E+00,2.98633270263672E+02
3E+00,2.015E+03,5.3E+01,-5E-01,2.95524139404297E+02,2.43125123349406E+00,2.98270538330078E+02
3E+00,2.015E+03,5.3E+01,-2.5E-01,2.9524028523763E+02,2.0447973600855E+00,2.97596221923828E+02
3E+00,2.015E+03,5.3E+01,0E+00,2.9488666788737E+02,1.66884940111574E+00,2.96793914794922E+02
3E+00,2.015E+03,5.3E+01,2.5E-01,2.93082875569661E+02,1.39071057401025E+00,2.94509246826172E+02
3E+00,2.015E+03,5.3E+01,5E-01,2.92117370605469E+02,2.15986211802315E-01,2.92287841796875E+02
3E+00,2.015E+03,5.3E+01,7.5E-01,2.9201117960612E+02,2.11094165244401E-01,2.92170989990234E+02
4E+00,2.015E+03,5.3E+01,1E+00,2.91478874206543E+02,9.00100454164546E-01,2.92040679931641E+02
4E+00,2.015E+03,5.3E+01,1.25E+00,2.91468383789062E+02,7.85164641261137E-01,2.91946563720703E+02
4E+00,2.015E+03,5.3E+01,1.5E+00,2.91411903381348E+02,6.76793563276003E-01,2.91885101318359E+02
2E+00,2.015E+03,5.275E+01,-1.5E+00,2.96185974121094E+02,2.16163026382504E+00,2.97714477539062E+02
3E+00,2.015E+03,5.275E+01,-1.25E+00,2.94929178873698E+02,3.40648156278148E+00,2.98347625732422E+02
3E+00,2.015E+03,5.275E+01,-1E+00,2.95254587809245E+02,3.31967504908409E+00,2.98769500732422E+02
3E+00,2.015E+03,5.275E+01,-7.5E-01,2.95445983886719E+02,3.12729514939169E+00,2.98880249023438E+02
3E+00,2.015E+03,5.275E+01,-5E-01,2.95513326009115E+02,2.85841883118938E+00,2.98739715576172E+02
3E+00,2.015E+03,5.275E+01,-2.5E-01,2.95490041097005E+02,2.56322810619003E+00,2.98434936523438E+02
3E+00,2.015E+03,5.275E+01,0E+00,2.95757568359375E+02,2.39877672332154E+00,2.98526824951172E+02
3E+00,2.015E+03,5.275E+01,2.5E-01,2.9553574625651E+02,2.22488305941429E+00,2.98086700439453E+02
3E+00,2.015E+03,5.275E+01,5E-01,2.94742106119792E+02,2.03454741322292E+00,2.97017303466797E+02
3E+00,2.015E+03,5.275E+01,7.5E-01,2.9469975789388E+02,2.03177218793565E+00,2.96846557617188E+02
3E+00,2.015E+03,5.275E+01,1E+00,2.94439341227214E+02,1.98863176288075E+00,2.96313110351562E+02
3E+00,2.015E+03,5.275E+01,1.25E+00,2.93785095214844E+02,1.87613738426602E+00,2.95207641601562E+02
3E+00,2.015E+03,5.275E+01,1.5E+00,2.93021321614583E+02,7.09626081023214E-01,2.93654327392578E+02
2E+00,2.015E+03,5.25E+01,-1.5E+00,2.96481750488281E+02,2.52972802607724E+00,2.98270538330078E+02
3E+00,2.015E+03,5.25E+01,-1.25E+00,2.94805450439453E+02,3.61822204324595E+00,2.98548309326172E+02
3E+00,2.015E+03,5.25E+01,-1E+00,2.95145477294922E+02,3.53088188560388E+00,2.98904571533203E+02
3E+00,2.015E+03,5.25E+01,-7.5E-01,2.95352162679036E+02,3.33359487675994E+00,2.98996795654297E+02
3E+00,2.015E+03,5.25E+01,-5E-01,2.95487660725911E+02,3.18560299472114E+00,2.99084259033203E+02
3E+00,2.015E+03,5.25E+01,-2.5E-01,2.95725179036458E+02,3.0003102351896E+00,2.99166870117188E+02
3E+00,2.015E+03,5.25E+01,0E+00,2.9597905476888E+02,2.8034014172798E+00,2.99215545654297E+02
3E+00,2.015E+03,5.25E+01,2.5E-01,2.95500111897786E+02,2.47995451987277E+00,2.98358612060547E+02
3E+00,2.015E+03,5.25E+01,5E-01,2.9523676554362E+02,2.29978089235905E+00,2.97853973388672E+02
3E+00,2.015E+03,5.25E+01,7.5E-01,2.95096110026042E+02,2.26139699510402E+00,2.97563110351562E+02
3E+00,2.015E+03,5.25E+01,1E+00,2.95025258382161E+02,2.22760067468092E+00,2.97253784179688E+02
3E+00,2.015E+03,5.25E+01,1.25E+00,2.94757843017578E+02,2.17137515174559E+00,2.96615844726562E+02
3E+00,2.015E+03,5.25E+01,1.5E+00,2.93130879720052E+02,7.78568528783623E-01,2.93861267089844E+02
2E+00,2.015E+03,5.225E+01,-1.5E+00,2.96530380249023E+02,2.76699118095841E+00,2.98486938476562E+02
2E+00,2.015E+03,5.225E+01,-1.25E+00,2.96613098144531E+02,2.99756478804392E+00,2.98732696533203E+02
5E+00,2.015E+03,5.225E+01,-1E+00,2.94121875E+02,3.08953637123576E+00,2.99203155517578E+02
5E+00,2.015E+03,5.225E+01,-7.5E-01,2.94423486328125E+02,3.08169393425018E+00,2.99542602539062E+02
3E+00,2.015E+03,5.225E+01,-5E-01,2.95722737630208E+02,3.51406695522484E+00,2.99665405273438E+02
3E+00,2.015E+03,5.225E+01,-2.5E-01,2.95937917073568E+02,3.30652419544546E+00,2.99709686279297E+02
3E+00,2.015E+03,5.225E+01,0E+00,2.95729309082031E+02,3.10189432352761E+00,2.99304565429688E+02
3E+00,2.015E+03,5.225E+01,2.5E-01,2.95379374186198E+02,2.76108473610464E+00,2.98566619873047E+02
3E+00,2.015E+03,5.225E+01,5E-01,2.94977213541667E+02,2.49337330367355E+00,2.97834442138672E+02
3E+00,2.015E+03,5.225E+01,7.5E-01,2.9485205078125E+02,2.40205281306357E+00,2.97524688720703E+02
3E+00,2.015E+03,5.225E+01,1E+00,2.9471635945638E+02,2.26544398072444E+00,2.97095245361328E+02
3E+00,2.015E+03,5.225E+01,1.25E+00,2.94546875E+02,2.14788844570444E+00,2.96555877685547E+02
3E+00,2.015E+03,5.225E+01,1.5E+00,2.93065002441406E+02,8.53584452086512E-01,2.93920684814453E+02
2E+00,2.015E+03,5.2E+01,-1.5E+00,2.96442443847656E+02,2.89674682900756E+00,2.98490753173828E+02
2E+00,2.015E+03,5.2E+01,-1.25E+00,2.96623229980469E+02,3.08819737108175E+00,2.98806915283203E+02
5E+00,2.015E+03,5.2E+01,-1E+00,2.94207165527344E+02,3.09878002692272E+00,2.99356658935547E+02
5E+00,2.015E+03,5.2E+01,-7.5E-01,2.94464514160156E+02,3.10965841543621E+00,2.99702911376953E+02
5E+00,2.015E+03,5.2E+01,-5E-01,2.94609350585937E+02,3.03829889035493E+00,2.99735565185547E+02
5E+00,2.015E+03,5.2E+01,-2.5E-01,2.94552606201172E+02,2.90866547029134E+00,2.99413543701172E+02
3E+00,2.015E+03,5.2E+01,0E+00,2.95423309326172E+02,3.40585888194192E+00,2.99341522216797E+02
3E+00,2.015E+03,5.2E+01,2.5E-01,2.95262390136719E+02,3.16455100947848E+00,2.98916381835938E+02
3E+00,2.015E+03,5.2E+01,5E-01,2.94836486816406E+02,2.76174848556023E+00,2.98005096435547E+02
3E+00,2.015E+03,5.2E+01,7.5E-01,2.94468149820964E+02,2.41560152916786E+00,2.97153686523438E+02
3E+00,2.015E+03,5.2E+01,1E+00,2.93847900390625E+02,2.03920147160066E+00,2.95964874267578E+02
3E+00,2.015E+03,5.2E+01,1.25E+00,2.93102193196615E+02,8.74702393600176E-01,2.93956085205078E+02
3E+00,2.015E+03,5.2E+01,1.5E+00,2.93031901041667E+02,8.17256111167985E-01,2.93895690917969E+02
2E+00,2.015E+03,5.175E+01,-1.5E+00,2.96249694824219E+02,2.80486265315636E+00,2.98233032226562E+02
2E+00,2.015E+03,5.175E+01,-1.25E+00,2.96405990600586E+02,2.97397873726765E+00,2.98508911132812E+02
2E+00,2.015E+03,5.175E+01,-1E+00,2.96642196655273E+02,3.34751445450212E+00,2.99009246826172E+02
5E+00,2.015E+03,5.175E+01,-7.5E-01,2.94214080810547E+02,3.03743123375991E+00,2.99327911376953E+02
5E+00,2.015E+03,5.175E+01,-5E-01,2.94237872314453E+02,2.98147516852598E+00,2.99273223876953E+02
3E+00,2.015E+03,5.175E+01,-2.5E-01,2.95159881591797E+02,3.59938903262016E+00,2.99256225585938E+02
3E+00,2.015E+03,5.175E+01,0E+00,2.95323455810547E+02,3.64624450282335E+00,2.99512237548828E+02
3E+00,2.015E+03,5.175E+01,2.5E-01,2.95108123779297E+02,3.46338864479325E+00,2.99107299804688E+02
3E+00,2.015E+03,5.175E+01,5E-01,2.94827545166016E+02,3.13561347357487E+00,2.98426300048828E+02
3E+00,2.015E+03,5.175E+01,7.5E-01,2.94035563151042E+02,2.45741648040769E+00,2.96736541748047E+02
3E+00,2.015E+03,5.175E+01,1E+00,2.93076426188151E+02,9.88982864411073E-01,2.93898468017578E+02
3E+00,2.015E+03,5.175E+01,1.25E+00,2.91789794921875E+02,3.17826478877164E-01,2.92146911621094E+02
3E+00,2.015E+03,5.175E+01,1.5E+00,2.91605489095052E+02,1.71710039037311E-01,2.91802917480469E+02
2E+00,2.015E+03,5.15E+01,-1.5E+00,2.95969177246094E+02,2.71509323757603E+00,2.97889038085938E+02
2E+00,2.015E+03,5.15E+01,-1.25E+00,2.96016250610352E+02,2.77268808617793E+00,2.97976837158203E+02
2E+00,2.015E+03,5.15E+01,-1E+00,2.96329727172852E+02,3.08286731203167E+00,2.98509643554688E+02
2E+00,2.015E+03,5.15E+01,-7.5E-01,2.96442398071289E+02,3.37051786724458E+00,2.98825714111328E+02
3E+00,2.015E+03,5.15E+01,-5E-01,2.94905080159505E+02,3.58100190972026E+00,2.98896606445312E+02
3E+00,2.015E+03,5.15E+01,-2.5E-01,2.95003102620443E+02,3.67515079052154E+00,2.99155975341797E+02
3E+00,2.015E+03,5.15E+01,0E+00,2.95265808105469E+02,3.76852868427776E+00,2.99572875976562E+02
3E+00,2.015E+03,5.15E+01,2.5E-01,2.94976155598958E+02,3.59167417852029E+00,2.99119903564453E+02
3E+00,2.015E+03,5.15E+01,5E-01,2.95059143066406E+02,3.58568853444333E+00,2.99192108154297E+02
3E+00,2.015E+03,5.15E+01,7.5E-01,2.9392431640625E+02,2.60590972575122E+00,2.96813598632812E+02
3E+00,2.015E+03,5.15E+01,1E+00,2.91705210367839E+02,2.45457814035939E-01,2.91986907958984E+02
3E+00,2.015E+03,5.15E+01,1.25E+00,2.91770823160807E+02,1.48196606336003E-01,2.91941741943359E+02
3E+00,2.015E+03,5.15E+01,1.5E+00,2.91374196370443E+02,9.74978561145285E-02,2.91482452392578E+02
2E+00,2.015E+03,5.125E+01,-1.5E+00,2.95514373779297E+02,2.52916696722986E+00,2.97302764892578E+02
2E+00,2.015E+03,5.125E+01,-1.25E+00,2.95580169677734E+02,2.57456957549453E+00,2.97400665283203E+02
2E+00,2.015E+03,5.125E+01,-1E+00,2.96042587280273E+02,2.85883219843674E+00,2.98064086914062E+02
2E+00,2.015E+03,5.125E+01,-7.5E-01,2.96199920654297E+02,3.02980409258167E+00,2.98342315673828E+02
2E+00,2.015E+03,5.125E+01,-5E-01,2.96278427124023E+02,3.22550573438406E+00,2.98559204101562E+02
2E+00,2.015E+03,5.125E+01,-2.5E-01,2.96262802124023E+02,3.53728182003418E+00,2.98764038085938E+02
5E+00,2.015E+03,5.125E+01,0E+00,2.93784649658203E+02,3.02536020405241E+00,2.99023712158203E+02
3E+00,2.015E+03,5.125E+01,2.5E-01,2.94870625813802E+02,3.83195820187742E+00,2.99255889892578E+02
3E+00,2.015E+03,5.125E+01,5E-01,2.95046579996745E+02,3.85333020959228E+00,2.99492706298828E+02
3E+00,2.015E+03,5.125E+01,7.5E-01,2.954296875E+02,3.80883907567259E+00,2.99822631835938E+02
3E+00,2.015E+03,5.125E+01,1E+00,2.94865915934245E+02,3.4291485616531E+00,2.98799285888672E+02
3E+00,2.015E+03,5.125E+01,1.25E+00,2.94330586751302E+02,3.08927663493805E+00,2.97831329345703E+02
3E+00,2.015E+03,5.125E+01,1.5E+00,2.92834930419922E+02,1.16633867456414E+00,2.94007354736328E+02
2E+00,2.015E+03,5.1E+01,-1.5E+00,2.95131744384766E+02,2.14592061609848E+00,2.96649139404297E+02
2E+00,2.015E+03,5.1E+01,-1.25E+00,2.95503158569336E+02,2.4046334822986E+00,2.97203491210938E+02
2E+00,2.015E+03,5.1E+01,-1E+00,2.95270004272461E+02,2.39289440487656E+00,2.96962036132812E+02
2E+00,2.015E+03,5.1E+01,-7.5E-01,2.95138610839844E+02,2.43175851965064E+00,2.96858123779297E+02
2E+00,2.015E+03,5.1E+01,-5E-01,2.95057235717773E+02,2.53946023916059E+00,2.96852905273438E+02
2E+00,2.015E+03,5.1E+01,-2.5E-01,2.95139556884766E+02,2.81470276217189E+00,2.97129852294922E+02
2E+00,2.015E+03,5.1E+01,0E+00,2.95325668334961E+02,3.21083188760651E+00,2.97596069335938E+02
2E+00,2.015E+03,5.1E+01,2.5E-01,2.95471054077148E+02,3.5421155577962E+00,2.97975708007812E+02
2E+00,2.015E+03,5.1E+01,5E-01,2.95646392822266E+02,3.83807409978758E+00,2.98360321044922E+02
3E+00,2.015E+03,5.1E+01,7.5E-01,2.94632100423177E+02,3.58604797029154E+00,2.98746124267578E+02
3E+00,2.015E+03,5.1E+01,1E+00,2.93446533203125E+02,2.87422922368512E+00,2.96755889892578E+02
3E+00,2.015E+03,5.1E+01,1.25E+00,2.92458140055339E+02,1.12700064794169E+00,2.93681732177734E+02
3E+00,2.015E+03,5.1E+01,1.5E+00,2.9270844523112E+02,1.24612364401779E+00,2.93988952636719E+02
2E+00,2.015E+03,5.075E+01,-1.5E+00,2.93183853149414E+02,1.03409619327516E+00,2.93915069580078E+02
2E+00,2.015E+03,5.075E+01,-1.25E+00,2.94677337646484E+02,1.46798889497554E+00,2.95715362548828E+02
2E+00,2.015E+03,5.075E+01,-1E+00,2.92760848999023E+02,1.12179400695748E+00,2.93554077148438E+02
3E+00,2.015E+03,5.075E+01,-7.5E-01,2.91342254638672E+02,6.62295662012141E-01,2.92098327636719E+02
3E+00,2.015E+03,5.075E+01,-5E-01,2.91428405761719E+02,7.46846732174256E-01,2.92288177490234E+02
3E+00,2.015E+03,5.075E+01,-2.5E-01,2.91545328776042E+02,8.48607055403411E-01,2.92521514892578E+02
3E+00,2.015E+03,5.075E+01,0E+00,2.91663543701172E+02,9.58195152300088E-01,2.92769866943359E+02
3E+00,2.015E+03,5.075E+01,2.5E-01,2.91021748860677E+02,4.63476723749835E-01,2.91549774169922E+02
3E+00,2.015E+03,5.075E+01,5E-01,2.9108339436849E+02,4.5195151785947E-01,2.91605255126953E+02
3E+00,2.015E+03,5.075E+01,7.5E-01,2.91150268554688E+02,4.64201427304713E-01,2.91685424804688E+02
3E+00,2.015E+03,5.075E+01,1E+00,2.91289723714193E+02,5.54933054002382E-01,2.91930053710938E+02
3E+00,2.015E+03,5.075E+01,1.25E+00,2.91525970458984E+02,6.7568426524996E-01,2.92305786132812E+02
3E+00,2.015E+03,5.075E+01,1.5E+00,2.92257171630859E+02,8.07951136831215E-01,2.93189086914062E+02
2E+00,2.015E+03,5.05E+01,-1.5E+00,2.91082626342773E+02,1.45378979029961E-01,2.91185424804688E+02
2E+00,2.015E+03,5.05E+01,-1.25E+00,2.91473007202148E+02,9.30990840476417E-01,2.92131317138672E+02
2E+00,2.015E+03,5.05E+01,-1E+00,2.91038223266602E+02,2.47534847625454E-01,2.91213256835938E+02
4E+00,2.015E+03,5.05E+01,-7.5E-01,2.90936683654785E+02,6.92708900566903E-01,2.91973571777344E+02
3E+00,2.015E+03,5.05E+01,-5E-01,2.91204284667969E+02,8.97194977060324E-01,2.92233489990234E+02
4E+00,2.015E+03,5.05E+01,-2.5E-01,2.91126258850098E+02,9.13840294852485E-01,2.92463714599609E+02
3E+00,2.015E+03,5.05E+01,0E+00,2.90814086914062E+02,4.04394622863523E-01,2.91255645751953E+02
3E+00,2.015E+03,5.05E+01,2.5E-01,2.90951538085938E+02,3.93952456198184E-01,2.91399047851562E+02
3E+00,2.015E+03,5.05E+01,5E-01,2.9104096476237E+02,3.89402657787417E-01,2.91490509033203E+02
3E+00,2.015E+03,5.05E+01,7.5E-01,2.9119297281901E+02,4.55286584364552E-01,2.91718139648438E+02
3E+00,2.015E+03,5.05E+01,1E+00,2.91658406575521E+02,5.61221565982232E-01,2.92298858642578E+02
3E+00,2.015E+03,5.05E+01,1.25E+00,2.92155578613281E+02,6.88762009743344E-01,2.92932647705078E+02
3E+00,2.015E+03,5.05E+01,1.5E+00,2.93021474202474E+02,7.85544069749264E-01,2.93860961914062E+02
3E+00,2.015E+03,5.025E+01,-1.5E+00,2.90728495279948E+02,5.07066349375707E-01,2.91313903808594E+02
3E+00,2.015E+03,5.025E+01,-1.25E+00,2.90951588948568E+02,6.37480734971533E-01,2.91686706542969E+02
3E+00,2.015E+03,5.025E+01,-1E+00,2.91024658203125E+02,8.30369109032825E-01,2.91980804443359E+02
4E+00,2.015E+03,5.025E+01,-7.5E-01,2.90883422851562E+02,8.63316164849782E-01,2.92174346923828E+02
4E+00,2.015E+03,5.025E+01,-5E-01,2.91006546020508E+02,9.29821187279359E-01,2.92393493652344E+02
4E+00,2.015E+03,5.025E+01,-2.5E-01,2.91205375671387E+02,9.77892079087935E-01,2.92652282714844E+02
4E+00,2.015E+03,5.025E+01,0E+00,2.91411293029785E+02,1.03182449268735E+00,2.92914733886719E+02
4E+00,2.015E+03,5.025E+01,2.5E-01,2.91597091674805E+02,1.11455350828337E+00,2.93210968017578E+02
4E+00,2.015E+03,5.025E+01,5E-01,2.91893455505371E+02,1.21691847321062E+00,2.93628936767578E+02
4E+00,2.015E+03,5.025E+01,7.5E-01,2.92231201171875E+02,1.31730943621093E+00,2.94016937255859E+02
3E+00,2.015E+03,5.025E+01,1E+00,2.92197306315104E+02,5.94180194656065E-01,2.92873413085938E+02
3E+00,2.015E+03,5.025E+01,1.25E+00,2.92683258056641E+02,6.61116508271578E-01,2.93357879638672E+02
3E+00,2.015E+03,5.025E+01,1.5E+00,2.93443695068359E+02,8.10842044353658E-01,2.93995880126953E+02
3E+00,2.015E+03,5E+01,-1.5E+00,2.91013112386068E+02,5.72069171258828E-01,2.91673675537109E+02
4E+00,2.015E+03,5E+01,-1.25E+00,2.91009872436523E+02,6.69481088199566E-01,2.91963317871094E+02
4E+00,2.015E+03,5E+01,-1E+00,2.91060401916504E+02,8.04420111334249E-01,2.92240173339844E+02
4E+00,2.015E+03,5E+01,-7.5E-01,2.91127639770508E+02,9.32582890044677E-01,2.92517181396484E+02
4E+00,2.015E+03,5E+01,-5E-01,2.91281005859375E+02,1.03398380849977E+00,2.92825622558594E+02
4E+00,2.015E+03,5E+01,-2.5E-01,2.91481246948242E+02,1.07867179370548E+00,2.93085968017578E+02
4E+00,2.015E+03,5E+01,0E+00,2.91757820129395E+02,1.21448982327263E+00,2.93557159423828E+02
4E+00,2.015E+03,5E+01,2.5E-01,2.92053604125977E+02,1.36321449150488E+00,2.94023712158203E+02
4E+00,2.015E+03,5E+01,5E-01,2.92351516723633E+02,1.47167915223147E+00,2.94443939208984E+02
3E+00,2.015E+03,5E+01,7.5E-01,2.92674947102865E+02,6.84510295275882E-01,2.93360137939453E+02
3E+00,2.015E+03,5E+01,1E+00,2.93053202311198E+02,8.0071775390129E-01,2.93673126220703E+02
3E+00,2.015E+03,5E+01,1.25E+00,2.93419006347656E+02,9.64361036743314E-01,2.94007202148438E+02
3E+00,2.015E+03,5E+01,1.5E+00,2.93967498779297E+02,1.16694505029712E+00,2.94822357177734E+02
9E+00,2.016E+03,5.3E+01,-1.5E+00,2.928675910102E+02,1.98966181674748E+00,2.96830780029297E+02
9E+00,2.016E+03,5.3E+01,-1.25E+00,2.9329342312283E+02,1.91717614492963E+00,2.97050445556641E+02
9E+00,2.016E+03,5.3E+01,-1E+00,2.93555352105035E+02,1.88210368514474E+00,2.97173980712891E+02
9E+00,2.016E+03,5.3E+01,-7.5E-01,2.93753509521484E+02,1.82993199656634E+00,2.97171600341797E+02
9E+00,2.016E+03,5.3E+01,-5E-01,2.93882097032335E+02,1.76099567340188E+00,2.97085662841797E+02
9E+00,2.016E+03,5.3E+01,-2.5E-01,2.93913089328342E+02,1.6805081326636E+00,2.96798553466797E+02
9E+00,2.016E+03,5.3E+01,0E+00,2.93909132215712E+02,1.61019078199502E+00,2.96793853759766E+02
1.2E+01,2.016E+03,5.3E+01,2.5E-01,2.92454485575358E+02,1.35173728619143E+00,2.95518524169922E+02
1.2E+01,2.016E+03,5.3E+01,5E-01,2.91767743428548E+02,1.08519618756647E+00,2.94481414794922E+02
1.2E+01,2.016E+03,5.3E+01,7.5E-01,2.91428924560547E+02,1.08856941712763E+00,2.94146301269531E+02
1.2E+01,2.016E+03,5.3E+01,1E+00,2.90963432312012E+02,7.13796172308928E-01,2.92706451416016E+02
1.2E+01,2.016E+03,5.3E+01,1.25E+00,2.91023195902507E+02,6.86117320903281E-01,2.92551025390625E+02
1.2E+01,2.016E+03,5.3E+01,1.5E+00,2.91091679890951E+02,6.29889156967338E-01,2.92303802490234E+02
9E+00,2.016E+03,5.275E+01,-1.5E+00,2.93170088026259E+02,2.03435672797395E+00,2.97130676269531E+02
9E+00,2.016E+03,5.275E+01,-1.25E+00,2.93507229275174E+02,1.97093993186676E+00,2.97284729003906E+02
9E+00,2.016E+03,5.275E+01,-1E+00,2.93551432291667E+02,1.89384486561829E+00,2.97129211425781E+02
